Ref_Key,Number,Date,Posted,Контрагент_Key,ДоговорКонтрагента_Key,СуммаДокумента,ВалютаДокумента_Key,Организация_Key
88d09754-21a2-11f0-929d-c2391847283c,00000000101,2025-04-25T11:57:21,true,1a985516-219c-11f0-929d-c2391847283c,69ac1cdc-219c-11f0-929d-c2391847283c,73765,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
ab73b170-244e-11f0-9dc0-c2391847283c,00000000106,2025-04-25T13:20:10,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,15940,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
cc689418-244e-11f0-9dc0-c2391847283c,00000000107,2025-04-26T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,11790,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
45660096-29b1-11f0-846e-c2391847283c,00000000126,2025-04-27T00:00:00,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,721036.21,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
5236ba2a-244f-11f0-9dc0-c2391847283c,00000000108,2025-04-27T00:00:01,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,45500,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
1dffbc2e-23f6-11f0-81d0-c2391847283c,00000000105,2025-04-28T11:00:41,true,56877a86-23f2-11f0-81d0-c2391847283c,d3f37632-23f2-11f0-9dc0-c2391847283c,95625,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
9c70c666-2450-11f0-9dc0-c2391847283c,00000000109,2025-04-28T21:48:28,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,384430,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
5b0241cc-1e70-11f0-9db9-c2391847283c,00000000094,2025-04-29T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,170960,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
76617dda-24be-11f0-92b5-c2391847283c,00000000110,2025-04-29T10:54:49,true,56877a86-23f2-11f0-81d0-c2391847283c,d3f37632-23f2-11f0-9dc0-c2391847283c,62237,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
1873a354-24d9-11f0-8cc5-c2391847283c,00000000111,2025-04-29T14:05:28,true,f9dd0e32-f826-11ef-9099-c2391847283c,7bc33084-f827-11ef-9099-c2391847283c,327888,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
2f196ddc-24ed-11f0-8cc5-c2391847283c,00000000112,2025-04-29T16:29:16,true,99dde568-8b9a-11ef-95aa-c2391847283c,99eccd30-8b9a-11ef-95aa-c2391847283c,8151383,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
77fe9c8a-25c8-11f0-8f52-c2391847283c,00000000113,2025-04-30T18:38:58,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,356380,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
9a42dd00-25f1-11f0-82a2-c2391847283c,00000000114,2025-04-30T23:33:25,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,76840,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
9e4b9248-2bd7-11f0-90bd-c2391847283c,00000000128,2025-04-30T23:59:59,true,0cb5a502-91ff-11ef-9531-c2391847283c,0cbaaf52-91ff-11ef-9531-c2391847283c,57918.34,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
dd8ca55c-29a5-11f0-8bd9-c2391847283c,00000000121,2025-05-01T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,21238,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
be2ce6b6-2713-11f0-814a-c2391847283c,00000000118,2025-05-02T10:10:19,true,56dbc786-2590-11f0-82a2-c2391847283c,881ad8d2-2590-11f0-82a2-c2391847283c,1013269,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
ec8db964-2717-11f0-814a-c2391847283c,00000000119,2025-05-02T10:40:15,true,56877a86-23f2-11f0-81d0-c2391847283c,d3f37632-23f2-11f0-9dc0-c2391847283c,62237,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
1ed2aa48-29b0-11f0-846e-c2391847283c,00000000122,2025-05-02T15:11:26,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,15300,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
5c07e1e4-29b0-11f0-8766-c2391847283c,00000000123,2025-05-03T00:00:01,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,45500,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
56d708b6-2fc4-11f0-97e4-c2391847283c,00000000141,2025-05-04T12:00:01,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,900847.06,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
da193630-3498-11f0-9f53-c2391847283c,00000000163,2025-05-04T12:00:03,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,45689.93,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
7a881f66-2970-11f0-84de-c2391847283c,00000000120,2025-05-05T10:19:11,true,56877a86-23f2-11f0-81d0-c2391847283c,d3f37632-23f2-11f0-9dc0-c2391847283c,124474,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
e53ab40a-29b0-11f0-8766-c2391847283c,00000000125,2025-05-05T18:00:18,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,79590,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
96d11c0a-29b0-11f0-8766-c2391847283c,00000000124,2025-05-06T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,19510,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
95800f90-2fc4-11f0-97e4-c2391847283c,00000000142,2025-05-06T00:00:00,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,104979.96,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
cb11b24a-2bc7-11f0-9168-c2391847283c,00000000127,2025-05-06T17:51:06,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,46056,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
04fe3a64-2bdc-11f0-90bd-c2391847283c,00000000129,2025-05-06T17:51:07,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,32400,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
77ca9c72-2bdc-11f0-90bd-c2391847283c,00000000130,2025-05-08T12:17:15,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,162240,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
9149b92e-2f30-11f0-8bc1-c2391847283c,00000000132,2025-05-08T12:17:17,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,86223,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
bdc36a16-2fb9-11f0-97e4-c2391847283c,00000000140,2025-05-09T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,9247,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
43338970-2fb9-11f0-97e4-c2391847283c,00000000139,2025-05-09T12:00:01,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,64990,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
6f9de940-2fca-11f0-97e4-c2391847283c,00000000143,2025-05-09T12:00:02,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,198256.13,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
974bfe0a-2fca-11f0-97e4-c2391847283c,00000000144,2025-05-09T12:00:03,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,35969.9,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
eda79fde-2fb6-11f0-97e4-c2391847283c,00000000134,2025-05-10T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,115860,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
f9503c74-2fb6-11f0-97e4-c2391847283c,00000000135,2025-05-10T12:00:01,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,10620,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
10e82f44-2fb8-11f0-97e4-c2391847283c,00000000136,2025-05-11T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,97400,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
2e7f8908-2fb8-11f0-97e4-c2391847283c,00000000137,2025-05-11T12:00:01,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,47270,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
cea2ab14-2fcb-11f0-97e4-c2391847283c,00000000145,2025-05-11T12:00:02,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,763402.9,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
b837bdac-2f02-11f0-9572-c2391847283c,00000000131,2025-05-12T12:28:37,true,079c7bdc-f347-11ef-8a5c-c2391847283c,07a07dae-f347-11ef-8a5c-c2391847283c,449150,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
b02d2c30-2fb8-11f0-97e4-c2391847283c,00000000138,2025-05-13T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,88660,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
b08adda4-2fb2-11f0-97e4-c2391847283c,00000000133,2025-05-13T09:28:15,true,56877a86-23f2-11f0-81d0-c2391847283c,d3f37632-23f2-11f0-9dc0-c2391847283c,124474,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
ee5bf5c4-307e-11f0-9226-c2391847283c,00000000146,2025-05-14T09:50:16,true,f9dd0e32-f826-11ef-9099-c2391847283c,7bc33084-f827-11ef-9099-c2391847283c,339860,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
7f9f35b4-3089-11f0-8081-c2391847283c,00000000147,2025-05-14T11:05:55,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,524665,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
f91fb260-308e-11f0-9226-c2391847283c,00000000148,2025-05-14T11:45:07,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,37818,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
8058f20c-324f-11f0-8b28-c2391847283c,00000000155,2025-05-14T17:09:38,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,127060,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
d91a0492-3251-11f0-97f1-c2391847283c,00000000157,2025-05-15T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,4581,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
b072a7ae-3159-11f0-8cb3-c2391847283c,00000000150,2025-05-15T11:56:13,true,6ebee66c-3152-11f0-8cb3-c2391847283c,6ec524aa-3152-11f0-8cb3-c2391847283c,72470,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
cfc9d3ba-315a-11f0-8cb3-c2391847283c,00000000151,2025-05-15T12:04:15,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,438990,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
d74b30b6-324f-11f0-8b28-c2391847283c,00000000156,2025-05-15T18:08:30,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,32400,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
f55b6642-320f-11f0-81ac-c2391847283c,00000000152,2025-05-16T09:40:57,true,dd7299da-3181-11f0-9f80-c2391847283c,dd790248-3181-11f0-9f80-c2391847283c,29446,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
6cab28ac-3217-11f0-81ac-c2391847283c,00000000153,2025-05-16T10:34:23,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,30656,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
991125dc-323e-11f0-97f1-c2391847283c,00000000154,2025-05-16T15:14:48,true,f9dd0e32-f826-11ef-9099-c2391847283c,7bc33084-f827-11ef-9099-c2391847283c,147530,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
d50ad75c-3484-11f0-9f53-c2391847283c,00000000160,2025-05-17T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,168320,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
d7465044-3486-11f0-9f53-c2391847283c,00000000161,2025-05-18T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,34900,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
0d2e8fb4-3491-11f0-9f53-c2391847283c,00000000162,2025-05-18T12:00:01,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,1677069.41,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
78cc7026-3561-11f0-8103-c2391847283c,00000000164,2025-05-18T12:00:02,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,167308.21,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
2ffd8d86-346b-11f0-8206-c2391847283c,00000000158,2025-05-19T09:39:01,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,1444440,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
cce64fae-347d-11f0-9726-c2391847283c,00000000159,2025-05-19T11:52:15,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,144180,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
2582b53e-37c2-11f0-8093-c2391847283c,00000000167,2025-05-20T14:55:22,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,32400,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
40072f7a-37c2-11f0-9a27-c2391847283c,00000000168,2025-05-21T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,11372,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
ef9aba8a-3612-11f0-9b45-c2391847283c,00000000165,2025-05-21T12:12:20,true,56877a86-23f2-11f0-81d0-c2391847283c,d3f37632-23f2-11f0-9dc0-c2391847283c,13231,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
4904dbb6-3616-11f0-9b45-c2391847283c,00000000166,2025-05-21T12:36:19,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,131231,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
ac0679d8-37c2-11f0-9a27-c2391847283c,00000000169,2025-05-21T14:31:45,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,13743,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
a55ca696-37c4-11f0-9a27-c2391847283c,00000000170,2025-05-22T17:22:21,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,342460,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
ff21a772-37c8-11f0-9a27-c2391847283c,00000000171,2025-05-23T16:28:06,true,4f0cad8a-3798-11f0-8627-c2391847283c,4f118fc6-3798-11f0-8627-c2391847283c,511107,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
62e9eeae-3ad0-11f0-9ef8-c2391847283c,00000000173,2025-05-23T18:25:06,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,248210,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
950c3c16-3ad0-11f0-9ef8-c2391847283c,00000000174,2025-05-23T18:25:07,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,13318,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
14a00734-3ad4-11f0-9ef8-c2391847283c,00000000175,2025-05-24T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,198010,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
6f8ed760-3ad4-11f0-9ef8-c2391847283c,00000000176,2025-05-25T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,165500,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
3e03c7ec-4285-11f0-823e-c2391847283c,00000000199,2025-05-26T00:00:00,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,843414.08,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
de3a1290-3a1d-11f0-949c-c2391847283c,00000000172,2025-05-26T15:40:40,true,99dde568-8b9a-11ef-95aa-c2391847283c,99eccd30-8b9a-11ef-95aa-c2391847283c,2341383,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
b51d0774-3ad5-11f0-9ef8-c2391847283c,00000000177,2025-05-26T16:54:30,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,249552,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
bf8b90cc-3ad5-11f0-9ef8-c2391847283c,00000000178,2025-05-26T16:54:31,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,4666,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
03268da0-41d4-11f0-8dac-c2391847283c,00000000185,2025-05-27T12:10:05,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,5310,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
ab95fa54-3b83-11f0-8f52-c2391847283c,00000000179,2025-05-28T10:21:54,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,167612,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
757bae3c-3b8d-11f0-8f52-c2391847283c,00000000181,2025-05-28T11:31:59,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,120960,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
e8d9a8b4-41d4-11f0-8dac-c2391847283c,00000000186,2025-05-28T14:52:36,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,105350,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
36dc8cc0-41d5-11f0-8dac-c2391847283c,00000000187,2025-05-28T14:52:37,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,12902,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
fc18147c-41d6-11f0-8dac-c2391847283c,00000000189,2025-05-29T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,7120,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
b48ad644-41d6-11f0-8dac-c2391847283c,00000000188,2025-05-29T10:58:44,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,53570,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
f65a5cba-41d7-11f0-8dac-c2391847283c,00000000191,2025-05-30T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,6366,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
1d345aca-3d46-11f0-823e-c2391847283c,00000000182,2025-05-30T16:06:19,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,78788,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
ee8fe95a-41d7-11f0-8dac-c2391847283c,00000000190,2025-05-30T19:02:46,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,107195,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
b71c5142-41d8-11f0-8dac-c2391847283c,00000000192,2025-05-31T12:00:04,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,4581,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
7a081fc0-45f7-11f0-8428-c2391847283c,00000000207,2025-05-31T12:00:12,true,0cb5a502-91ff-11ef-9531-c2391847283c,0cbaaf52-91ff-11ef-9531-c2391847283c,12341.62,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
28dede62-41d9-11f0-8dac-c2391847283c,00000000193,2025-06-01T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,9596,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
78c6b21a-41d9-11f0-8dac-c2391847283c,00000000194,2025-06-01T12:00:01,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,76840,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
8d11b08c-44ed-11f0-81b0-c2391847283c,00000000200,2025-06-01T12:00:02,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,2147737.61,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
e258bcf0-44ef-11f0-81b0-c2391847283c,00000000201,2025-06-01T12:00:03,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,80124.3,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
00070816-3f7c-11f0-899f-c2391847283c,00000000183,2025-06-02T11:37:05,true,079c7bdc-f347-11ef-8a5c-c2391847283c,07a07dae-f347-11ef-8a5c-c2391847283c,280410,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
9a13130e-41da-11f0-8dac-c2391847283c,00000000195,2025-06-02T16:47:26,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,51910,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
a65daa52-41da-11f0-8dac-c2391847283c,00000000196,2025-06-02T16:47:27,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,129500,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
